"filename","chromosome","start_pos","end_pos","tree"
"Chr5_RagTag.27200001-27400000.min4.phy.treefile","Chr5",27200001,27400000,"((Crnoc59478:0.1164618226,(((Cratr320360:0.0784992552,Cstr9577:0.0642195151)100:0.0069716890,Ceery21146:0.0719380977)100:0.0052034989,Ccgol2213:0.0817697483)100:0.0138962594)100:0.0285973454,Cvar27099:0.3379169818,Cuund34614:0.1270569939);"
"Chr5_RagTag.27400001-27600000.min4.phy.treefile","Chr5",27400001,27600000,"((Crnoc59478:0.1176495376,((Cratr320360:0.0820735816,(Cstr9577:0.0596162536,Ceery21146:0.0761377328)77:0.0054995144)100:0.0160379977,Ccgol2213:0.0980710972)100:0.0108864409)100:0.0298992135,Cvar27099:0.3525072593,Cuund34614:0.1317704323);"
"Chr5_RagTag.27600001-27800000.min4.phy.treefile","Chr5",27600001,27800000,"((Crnoc59478:0.1113666966,((Cratr320360:0.0848097182,(Cstr9577:0.0566030748,Ceery21146:0.0622894385)100:0.0087209906)99:0.0065156811,Ccgol2213:0.0786830543)100:0.0224046458)100:0.0405630599,Cvar27099:0.3351277291,Cuund34614:0.1372046223);"
"Chr5_RagTag.27800001-28000000.min4.phy.treefile","Chr5",27800001,2.8e+07,"((Crnoc59478:0.1111869045,(Cratr320360:0.0733078590,((Cstr9577:0.0577284958,Ceery21146:0.0640209132)95:0.0029845399,Ccgol2213:0.0672379990)95:0.0023622847)100:0.0247331329)100:0.0466807810,Cvar27099:0.2957921571,Cuund34614:0.1362700362);"
"Chr5_RagTag.28000001-28200000.min4.phy.treefile","Chr5",28000001,28200000,"((Crnoc59478:0.1158702456,(Cratr320360:0.0744689819,((Cstr9577:0.0535451621,Ceery21146:0.0650609876)91:0.0040022657,Ccgol2213:0.0660820848)45:0.0003582770)100:0.0251906549)100:0.0457898088,Cvar27099:0.3447928921,Cuund34614:0.1427843567);"
"Chr5_RagTag.28200001-28400000.min4.phy.treefile","Chr5",28200001,28400000,"((Crnoc59478:0.1151923560,((Cratr320360:0.0765121551,(Cstr9577:0.0529461758,Ceery21146:0.0644160767)98:0.0033854212)88:0.0017929578,Ccgol2213:0.0691469791)100:0.0164575631)100:0.0476959312,Cvar27099:0.3088955270,Cuund34614:0.1495868376);"
"Chr5_RagTag.28400001-28600000.min4.phy.treefile","Chr5",28400001,28600000,"((Crnoc59478:0.1151939670,(Cratr320360:0.0784627480,((Cstr9577:0.0606546905,Ceery21146:0.0544007056)100:0.0048882664,Ccgol2213:0.0718428960)97:0.0037730594)100:0.0175793529)100:0.0522476213,Cvar27099:0.3120860795,Cuund34614:0.1296059331);"
"Chr5_RagTag.28600001-28800000.min4.phy.treefile","Chr5",28600001,28800000,"((Crnoc59478:0.1069422305,((Cratr320360:0.0884640828,(Cstr9577:0.0615256953,Ceery21146:0.0639571735)99:0.0058619380)56:0.0037353722,Ccgol2213:0.0774589212)100:0.0213853768)100:0.0558305138,Cvar27099:0.3321063923,Cuund34614:0.1415214797);"
"Chr5_RagTag.28800001-29000000.min4.phy.treefile","Chr5",28800001,2.9e+07,"((Crnoc59478:0.1035458643,((Cratr320360:0.0778475656,(Cstr9577:0.0540038538,Ceery21146:0.0597714657)76:0.0016150719)81:0.0029036667,Ccgol2213:0.0709459805)100:0.0181215518)100:0.0532279486,Cvar27099:0.3362488911,Cuund34614:0.1363917263);"
"Chr5_RagTag.29000001-29200000.min4.phy.treefile","Chr5",29000001,29200000,"((Crnoc59478:0.1033286596,((Cratr320360:0.0837493717,(Cstr9577:0.0653424407,Ceery21146:0.0711926335)98:0.0061581684)66:0.0050849690,Ccgol2213:0.0791171781)100:0.0186088222)100:0.0420755937,Cvar27099:0.3355510174,Cuund34614:0.1369889319);"
"Chr5_RagTag.29200001-29400000.min4.phy.treefile","Chr5",29200001,29400000,"((Crnoc59478:0.1185518782,(Cratr320360:0.0851905180,((Cstr9577:0.0620002080,Ccgol2213:0.0681054305)55:0.0008142877,Ceery21146:0.0695265013)99:0.0027497946)100:0.0195957283)100:0.0359766489,Cvar27099:0.3961320079,Cuund34614:0.1567123001);"
"Chr5_RagTag.29400001-29600000.min4.phy.treefile","Chr5",29400001,29600000,"((Crnoc59478:0.1194506949,(Cratr320360:0.0864243613,((Cstr9577:0.0602257200,Ceery21146:0.0627883113)100:0.0088371479,Ccgol2213:0.0712008658)63:0.0022689105)100:0.0229966653)100:0.0408586786,Cvar27099:0.3530103073,Cuund34614:0.1319406667);"
"Chr5_RagTag.29600001-29800000.min4.phy.treefile","Chr5",29600001,29800000,"((Crnoc59478:0.1225408589,((Cratr320360:0.0900565464,(Cstr9577:0.0567779465,Ceery21146:0.0620305728)100:0.0086297579)70:0.0028297201,Ccgol2213:0.0778263409)100:0.0215929908)100:0.0427601186,Cvar27099:0.3984743590,Cuund34614:0.1546473430);"
"Chr5_RagTag.29800001-30000000.min4.phy.treefile","Chr5",29800001,3e+07,"((Crnoc59478:0.1272570903,((Cratr320360:0.0784567756,(Cstr9577:0.0521492455,Ceery21146:0.0607640414)100:0.0076229031)93:0.0029504079,Ccgol2213:0.0753335857)100:0.0312369543)100:0.0510197007,Cvar27099:0.3863811312,Cuund34614:0.1679295849);"
"Chr5_RagTag.30000001-30200000.min4.phy.treefile","Chr5",30000001,30200000,"((Crnoc59478:0.1040777140,((Cratr320360:0.0852150294,(Cstr9577:0.0616730331,Ceery21146:0.0713407444)95:0.0049302569)100:0.0045350133,Ccgol2213:0.0767967330)100:0.0191195241)100:0.0437179647,Cvar27099:0.3473975043,Cuund34614:0.1491525352);"
"Chr5_RagTag.30200001-30400000.min4.phy.treefile","Chr5",30200001,30400000,"((Crnoc59478:0.1163480924,(((Cratr320360:0.0847219052,Cstr9577:0.0620191363)86:0.0047023127,Ceery21146:0.0700741946)88:0.0047380374,Ccgol2213:0.0777781985)100:0.0193303822)100:0.0451482394,Cvar27099:0.3444829840,Cuund34614:0.1442476664);"
"Chr5_RagTag.30400001-30600000.min4.phy.treefile","Chr5",30400001,30600000,"((Crnoc59478:0.1202048777,(Cratr320360:0.0794356265,((Cstr9577:0.0506984576,Ceery21146:0.0552369189)100:0.0095427328,Ccgol2213:0.0780234726)73:0.0021701226)100:0.0234008673)100:0.0499563476,Cvar27099:0.3965432419,Cuund34614:0.1581412063);"
"Chr5_RagTag.30600001-30800000.min4.phy.treefile","Chr5",30600001,30800000,"((Crnoc59478:0.1247843702,((Cratr320360:0.0845866260,(Cstr9577:0.0484517335,Ceery21146:0.0559232750)100:0.0041614539)86:0.0015732510,Ccgol2213:0.0710601265)100:0.0234194333)100:0.0492876689,Cvar27099:0.3859950748,Cuund34614:0.1467504432);"
"Chr5_RagTag.30800001-31000000.min4.phy.treefile","Chr5",30800001,3.1e+07,"((Crnoc59478:0.1347011611,((Cratr320360:0.0960588942,Ccgol2213:0.0871996303)56:0.0038145864,(Cstr9577:0.0663522920,Ceery21146:0.0683695744)100:0.0095504287)100:0.0118262182)100:0.0464500675,Cvar27099:0.4013749914,Cuund34614:0.1429082553);"
"Chr5_RagTag.31000001-31200000.min4.phy.treefile","Chr5",31000001,31200000,"((Crnoc59478:0.1309670172,((Cratr320360:0.0789982864,(Cstr9577:0.0649752877,Ceery21146:0.0571003044)67:0.0010233425)84:0.0017498248,Ccgol2213:0.0743335662)100:0.0307607604)100:0.0476056817,Cvar27099:0.3755744592,Cuund34614:0.1585035620);"
"Chr5_RagTag.31200001-31400000.min4.phy.treefile","Chr5",31200001,31400000,"((Crnoc59478:0.1442345172,(Cratr320360:0.0858050688,((Cstr9577:0.0611271711,Ceery21146:0.0617055795)99:0.0040727072,Ccgol2213:0.0810612748)84:0.0018040084)100:0.0412781809)100:0.0255803755,Cvar27099:0.3826124563,Cuund34614:0.1572783099);"
"Chr5_RagTag.31400001-31600000.min4.phy.treefile","Chr5",31400001,31600000,"((Crnoc59478:0.1262246010,(Cratr320360:0.0876698100,((Cstr9577:0.0516832167,Ceery21146:0.0602082502)100:0.0085404881,Ccgol2213:0.0741079079)99:0.0075862267)100:0.0277233315)100:0.0272129101,Cvar27099:0.3748923216,Cuund34614:0.1421113547);"
"Chr5_RagTag.31600001-31800000.min4.phy.treefile","Chr5",31600001,31800000,"((Crnoc59478:0.1282854646,((Cratr320360:0.0818047977,(Cstr9577:0.0636579074,Ceery21146:0.0777378082)98:0.0093004569)95:0.0067993553,Ccgol2213:0.0835740642)100:0.0209187150)100:0.0225064468,Cvar27099:0.3844239506,Cuund34614:0.1285977830);"
"Chr5_RagTag.31800001-32000000.min4.phy.treefile","Chr5",31800001,3.2e+07,"((Crnoc59478:0.1345371375,(((Cratr320360:0.0840660486,Cstr9577:0.0683584452)92:0.0050806019,Ceery21146:0.0725225855)54:0.0048852106,Ccgol2213:0.0763890035)100:0.0364363032)100:0.0120813424,Cvar27099:0.4570283725,Cuund34614:0.1196829952);"
"Chr5_RagTag.32000001-32200000.min4.phy.treefile","Chr5",32000001,32200000,"((Crnoc59478:0.1404735056,(((Cratr320360:0.0990904238,Cstr9577:0.0715732234)91:0.0090297552,Ceery21146:0.0860818588)99:0.0081063129,Ccgol2213:0.1029589494)100:0.0224008690)100:0.0094282484,Cvar27099:0.4483097467,Cuund34614:0.1170824156);"
"Chr5_RagTag.32200001-32400000.min4.phy.treefile","Chr5",32200001,32400000,"((Crnoc59478:0.1413382384,(((Cratr320360:0.0911706627,Cstr9577:0.0756540844)93:0.0072758575,Ceery21146:0.0834328300)90:0.0063755815,Ccgol2213:0.0904641902)100:0.0260510297)84:0.0105719152,Cvar27099:0.4623825212,Cuund34614:0.1177452453);"
"Chr5_RagTag.32400001-32600000.min4.phy.treefile","Chr5",32400001,32600000,"((Crnoc59478:0.1507703199,((Cratr320360:0.0960933898,(Cstr9577:0.0825490532,Ceery21146:0.0913998992)43:0.0053897459)58:0.0068591943,Ccgol2213:0.0945083614)100:0.0334555024)100:0.0110864489,Cvar27099:0.4240299746,Cuund34614:0.1192348098);"
"Chr5_RagTag.32600001-32800000.min4.phy.treefile","Chr5",32600001,32800000,"((Crnoc59478:0.1653585726,(Cratr320360:0.1143171835,((Cstr9577:0.0829428927,Ceery21146:0.0874443034)89:0.0097712859,Ccgol2213:0.0938724544)81:0.0094728822)100:0.0369366082)99:0.0173124454,Cvar27099:0.4057974205,Cuund34614:0.1348828678);"
"Chr5_RagTag.32800001-33000000.min4.phy.treefile","Chr5",32800001,3.3e+07,"((Crnoc59478:0.1426243002,(Cratr320360:0.0900946669,((Cstr9577:0.0657558807,Ceery21146:0.0692885112)100:0.0073955024,Ccgol2213:0.0709975921)99:0.0070572927)100:0.0304518497)100:0.0152678169,Cvar27099:0.4572645835,Cuund34614:0.1285022493);"
"Chr5_RagTag.33000001-33200000.min4.phy.treefile","Chr5",33000001,33200000,"((Crnoc59478:0.1212557198,((Cratr320360:0.0909177601,(Cstr9577:0.0628527273,Ceery21146:0.0640282849)71:0.0007670733)76:0.0022803941,Ccgol2213:0.0787384104)100:0.0185569175)100:0.0529873831,Cvar27099:0.4371438201,Cuund34614:0.1575897922);"
"Chr5_RagTag.33200001-33400000.min4.phy.treefile","Chr5",33200001,33400000,"((Crnoc59478:0.1233287255,(((Cratr320360:0.0903447809,Cstr9577:0.0683715488)98:0.0098625857,Ceery21146:0.0858877655)100:0.0077438622,Ccgol2213:0.0904610504)100:0.0123383906)100:0.0187989271,Cvar27099:0.4354924634,Cuund34614:0.1267693007);"
"Chr5_RagTag.33400001-33600000.min4.phy.treefile","Chr5",33400001,33600000,"((Crnoc59478:0.1439151396,(Cratr320360:0.0983745714,((Cstr9577:0.0800960483,Ceery21146:0.0865850743)68:0.0059088934,Ccgol2213:0.0960700287)81:0.0068810415)100:0.0197941852)95:0.0057431718,Cvar27099:0.3846785818,Cuund34614:0.0958941079);"
"Chr5_RagTag.33600001-33800000.min4.phy.treefile","Chr5",33600001,33800000,"((Crnoc59478:0.1538022896,(((Cratr320360:0.0953647116,Cstr9577:0.0785125230)93:0.0104036703,Ceery21146:0.0810676927)77:0.0060165195,Ccgol2213:0.0938552252)100:0.0231569485)50:0.0036924168,Cvar27099:0.4122201873,Cuund34614:0.0951474388);"
"Chr5_RagTag.33800001-34000000.min4.phy.treefile","Chr5",33800001,3.4e+07,"((Crnoc59478:0.1318172589,((Cratr320360:0.0936644189,(Cstr9577:0.0726598534,Ceery21146:0.0735251734)68:0.0064541661)56:0.0067338831,Ccgol2213:0.0908201476)100:0.0241291966)85:0.0056286704,Cvar27099:0.3893169465,Cuund34614:0.1014125299);"
"Chr5_RagTag.34000001-34200000.min4.phy.treefile","Chr5",34000001,34200000,"((Crnoc59478:0.1178823413,((Cratr320360:0.0802960696,(Cstr9577:0.0617691444,Ceery21146:0.0684525793)90:0.0040698242)99:0.0058839337,Ccgol2213:0.0832891072)100:0.0234349039)100:0.0438812422,Cvar27099:0.3160145958,Cuund34614:0.1418319020);"
"Chr5_RagTag.34200001-34400000.min4.phy.treefile","Chr5",34200001,34400000,"((Crnoc59478:0.1291365284,((Cratr320360:0.0817024613,(Cstr9577:0.0548885278,Ceery21146:0.0569185014)99:0.0027458711)60:0.0029887359,Ccgol2213:0.0714359158)100:0.0312398638)100:0.0458414354,Cvar27099:0.2994376322,Cuund34614:0.1444176821);"
"Chr5_RagTag.34400001-34600000.min4.phy.treefile","Chr5",34400001,34600000,"((Crnoc59478:0.1294254995,(Cratr320360:0.0748531750,((Cstr9577:0.0530228601,Ceery21146:0.0635553230)100:0.0041601462,Ccgol2213:0.0706927979)70:0.0010494847)100:0.0421879024)100:0.0268283740,Cvar27099:0.3267634890,Cuund34614:0.1454942439);"
"Chr5_RagTag.34600001-34800000.min4.phy.treefile","Chr5",34600001,34800000,"((Crnoc59478:0.1348358112,((Cratr320360:0.0700563176,Ccgol2213:0.0647343967)84:0.0028975753,(Cstr9577:0.0571606698,Ceery21146:0.0571016004)97:0.0028870497)100:0.0442978029)100:0.0281659983,Cvar27099:0.3520719636,Cuund34614:0.1388896197);"
"Chr5_RagTag.34800001-35000000.min4.phy.treefile","Chr5",34800001,3.5e+07,"((Crnoc59478:0.1148827597,(Cratr320360:0.0842982871,((Cstr9577:0.0555168017,Ceery21146:0.0617087809)100:0.0056741400,Ccgol2213:0.0776537773)69:0.0046684491)100:0.0269872440)100:0.0410900167,Cvar27099:0.3161368633,Cuund34614:0.1420283333);"
"Chr5_RagTag.35000001-35200000.min4.phy.treefile","Chr5",35000001,35200000,"((Crnoc59478:0.1289056745,(Cratr320360:0.0742394443,((Cstr9577:0.0546661865,Ceery21146:0.0637158819)99:0.0054500787,Ccgol2213:0.0709619309)53:0.0026529401)100:0.0331654462)100:0.0405717445,Cvar27099:0.3099640998,Cuund34614:0.1405808126);"
"Chr5_RagTag.35200001-35400000.min4.phy.treefile","Chr5",35200001,35400000,"((Crnoc59478:0.1110468087,((Cratr320360:0.0787834476,(Cstr9577:0.0567277993,Ceery21146:0.0638214264)98:0.0026370246)100:0.0048330493,Ccgol2213:0.0678439478)100:0.0221254845)100:0.0405919126,Cvar27099:0.3382742135,Cuund34614:0.1332618304);"
"Chr5_RagTag.35400001-35600000.min4.phy.treefile","Chr5",35400001,35600000,"((Crnoc59478:0.1208292750,((Cratr320360:0.0749716906,(Cstr9577:0.0540267593,Ceery21146:0.0593861306)59:0.0012492779)92:0.0018891579,Ccgol2213:0.0792221471)100:0.0306118651)100:0.0372031066,Cvar27099:0.3377561224,Cuund34614:0.1396067969);"
"Chr5_RagTag.35600001-35800000.min4.phy.treefile","Chr5",35600001,35800000,"((Crnoc59478:0.1304313800,(Cratr320360:0.0808164595,((Cstr9577:0.0544810413,Ceery21146:0.0548852994)100:0.0044125131,Ccgol2213:0.0703651065)100:0.0034153277)100:0.0326247593)100:0.0345854555,Cvar27099:0.3593550762,Cuund34614:0.1509982788);"
"Chr5_RagTag.35800001-36000000.min4.phy.treefile","Chr5",35800001,3.6e+07,"((Crnoc59478:0.1189444888,((Cratr320360:0.0755414883,(Cstr9577:0.0526137914,Ceery21146:0.0641186192)100:0.0037706242)78:0.0028649759,Ccgol2213:0.0756120567)100:0.0307553713)100:0.0402317905,Cvar27099:0.3305061483,Cuund34614:0.1446262712);"
"Chr5_RagTag.36000001-36200000.min4.phy.treefile","Chr5",36000001,36200000,"((Crnoc59478:0.1229614671,((Cratr320360:0.0743288416,(Cstr9577:0.0526183111,Ceery21146:0.0539382320)40:0.0006638747)94:0.0017823228,Ccgol2213:0.0688829352)100:0.0327436516)100:0.0355658883,Cvar27099:0.3418204229,Cuund34614:0.1449659080);"
"Chr5_RagTag.36200001-36400000.min4.phy.treefile","Chr5",36200001,36400000,"((Crnoc59478:0.1204301334,((Cratr320360:0.0922035491,(Cstr9577:0.0527316029,Ceery21146:0.0659749214)79:0.0061896099)70:0.0039629327,Ccgol2213:0.0779978952)100:0.0288687308)100:0.0333426128,Cvar27099:0.3890927604,Cuund34614:0.1637252636);"
"Chr5_RagTag.36400001-36600000.min4.phy.treefile","Chr5",36400001,36600000,"((Crnoc59478:0.1187963794,(Cratr320360:0.0852386042,((Cstr9577:0.0557228442,Ceery21146:0.0587496959)100:0.0052852673,Ccgol2213:0.0750994455)100:0.0059948881)100:0.0265333912)100:0.0364970920,Cvar27099:0.3523019578,Cuund34614:0.1523403420);"
"Chr5_RagTag.36600001-36800000.min4.phy.treefile","Chr5",36600001,36800000,"((Crnoc59478:0.1285773011,(Cratr320360:0.0777456885,(Cstr9577:0.0611174710,(Ceery21146:0.0581655033,Ccgol2213:0.0665700319)61:0.0031959082)100:0.0055209325)100:0.0283692348)100:0.0397658209,Cvar27099:0.3284109831,Cuund34614:0.1550726970);"
"Chr5_RagTag.36800001-37000000.min4.phy.treefile","Chr5",36800001,3.7e+07,"((Crnoc59478:0.1170105373,((Cratr320360:0.0728352135,(Cstr9577:0.0554845608,Ceery21146:0.0585002667)96:0.0019014497)90:0.0014164622,Ccgol2213:0.0649644900)100:0.0327392468)100:0.0363164124,Cvar27099:0.3594532763,Cuund34614:0.1496160005);"
"Chr5_RagTag.37000001-37200000.min4.phy.treefile","Chr5",37000001,37200000,"((Crnoc59478:0.1152150322,((Cratr320360:0.0776162657,(Cstr9577:0.0563234060,Ceery21146:0.0616305258)100:0.0062064217)100:0.0106394325,Ccgol2213:0.0806344806)100:0.0190927201)100:0.0362669538,Cvar27099:0.3596095330,Cuund34614:0.1348907496);"
"Chr5_RagTag.37200001-37400000.min4.phy.treefile","Chr5",37200001,37400000,"((Crnoc59478:0.1172432109,((Cratr320360:0.0792591401,(Cstr9577:0.0544956867,Ceery21146:0.0662314321)99:0.0029563998)100:0.0077684336,Ccgol2213:0.0751928072)100:0.0244818781)100:0.0408844371,Cvar27099:0.3708832442,Cuund34614:0.1541522577);"
"Chr5_RagTag.37400001-37600000.min4.phy.treefile","Chr5",37400001,37600000,"((Crnoc59478:0.1269515962,(Cratr320360:0.0809458710,((Cstr9577:0.0585606519,Ceery21146:0.0563155670)98:0.0027929706,Ccgol2213:0.0718007835)82:0.0012903647)100:0.0202491974)100:0.0581475012,Cvar27099:0.3596418540,Cuund34614:0.1630007800);"
"Chr5_RagTag.37600001-37800000.min4.phy.treefile","Chr5",37600001,37800000,"((Crnoc59478:0.1293824582,((Cratr320360:0.0836994820,(Cstr9577:0.0589609035,Ceery21146:0.0613093425)79:0.0009027313)87:0.0022576255,Ccgol2213:0.0730788316)100:0.0253550872)100:0.0531825676,Cvar27099:0.3607527516,Cuund34614:0.1628978947);"
"Chr5_RagTag.37800001-38000000.min4.phy.treefile","Chr5",37800001,3.8e+07,"((Crnoc59478:0.1194506966,((Cratr320360:0.0848967420,(Ceery21146:0.0661206022,Ccgol2213:0.0734347998)27:0.0009278904)45:0.0019391596,Cstr9577:0.0636347907)100:0.0239456708)100:0.0572271693,Cvar27099:0.3390830135,Cuund34614:0.1472110496);"
"Chr5_RagTag.38000001-38200000.min4.phy.treefile","Chr5",38000001,38200000,"((Crnoc59478:0.1360202597,(Cratr320360:0.0787872755,((Cstr9577:0.0548135512,Ceery21146:0.0599615749)100:0.0034996920,Ccgol2213:0.0727832144)99:0.0026646723)100:0.0344728060)100:0.0440014800,Cvar27099:0.3470927756,Cuund34614:0.1610550412);"
"Chr5_RagTag.38200001-38400000.min4.phy.treefile","Chr5",38200001,38400000,"((Crnoc59478:0.1202929031,((Cratr320360:0.0772866833,(Cstr9577:0.0529647692,Ceery21146:0.0645116577)100:0.0055933435)82:0.0015093963,Ccgol2213:0.0718378671)100:0.0334720186)100:0.0458959350,Cvar27099:0.3378730895,Cuund34614:0.1498984539);"
"Chr5_RagTag.38400001-38600000.min4.phy.treefile","Chr5",38400001,38600000,"((Crnoc59478:0.1265221370,(((Cratr320360:0.0750788591,Cstr9577:0.0562512375)76:0.0009817883,Ceery21146:0.0598766121)99:0.0035308570,Ccgol2213:0.0735383160)100:0.0324979292)100:0.0352144652,Cvar27099:0.3771306243,Cuund34614:0.1471927933);"
"Chr5_RagTag.38600001-38800000.min4.phy.treefile","Chr5",38600001,38800000,"((Crnoc59478:0.1253901472,((Cratr320360:0.0906223496,(Cstr9577:0.0613406322,Ceery21146:0.0635414298)100:0.0079665410)89:0.0056970169,Ccgol2213:0.0820675955)100:0.0210002939)100:0.0357831054,Cvar27099:0.3470252845,Cuund34614:0.1240051859);"
"Chr5_RagTag.38800001-39000000.min4.phy.treefile","Chr5",38800001,3.9e+07,"((Crnoc59478:0.1256737239,((Cratr320360:0.0878325520,(Cstr9577:0.0681465978,Ceery21146:0.0701923069)50:0.0047752153)100:0.0084916759,Ccgol2213:0.0892675025)100:0.0237451088)100:0.0416630909,Cvar27099:0.3052189817,Cuund34614:0.1428286146);"
"Chr5_RagTag.39000001-39200000.min4.phy.treefile","Chr5",39000001,39200000,"((Crnoc59478:0.1232227989,(Cratr320360:0.0907087769,((Cstr9577:0.0667371793,Ceery21146:0.0647864401)100:0.0073157224,Ccgol2213:0.0890071121)54:0.0042368438)100:0.0210754124)100:0.0517611498,Cvar27099:0.3148883317,Cuund34614:0.1483987095);"
"Chr5_RagTag.39200001-39400000.min4.phy.treefile","Chr5",39200001,39400000,"((Crnoc59478:0.1158522462,(Cratr320360:0.0729220865,((Cstr9577:0.0600421317,Ceery21146:0.0647424361)100:0.0040600060,Ccgol2213:0.0762535818)79:0.0027025464)100:0.0211808388)100:0.0486097965,Cvar27099:0.3509751386,Cuund34614:0.1482577549);"
"Chr5_RagTag.39400001-39600000.min4.phy.treefile","Chr5",39400001,39600000,"((Crnoc59478:0.1168623863,((Cratr320360:0.0778093658,(Cstr9577:0.0566110879,Ceery21146:0.0629528284)94:0.0041700739)61:0.0025149529,Ccgol2213:0.0730252572)100:0.0218241763)100:0.0427248389,Cvar27099:0.3327143750,Cuund34614:0.1386512581);"
"Chr5_RagTag.39600001-39800000.min4.phy.treefile","Chr5",39600001,39800000,"((Crnoc59478:0.1205343526,(Cratr320360:0.0798190430,((Cstr9577:0.0587214720,Ceery21146:0.0637841049)100:0.0076941526,Ccgol2213:0.0731343592)74:0.0026279488)100:0.0302517359)100:0.0304644723,Cvar27099:0.3804732436,Cuund34614:0.1451547522);"
"Chr5_RagTag.39800001-40000000.min4.phy.treefile","Chr5",39800001,4e+07,"((Crnoc59478:0.1210608609,((Cratr320360:0.0745361240,(Cstr9577:0.0566961478,Ceery21146:0.0641410328)97:0.0022378445)98:0.0032499620,Ccgol2213:0.0625661249)100:0.0317491110)100:0.0357452628,Cvar27099:0.3340581946,Cuund34614:0.1361513370);"
"Chr5_RagTag.40000001-40200000.min4.phy.treefile","Chr5",40000001,40200000,"((Crnoc59478:0.1189088976,((Cratr320360:0.0837723377,(Cstr9577:0.0534047089,Ceery21146:0.0601459347)100:0.0049583499)96:0.0033159772,Ccgol2213:0.0729297861)100:0.0200351115)100:0.0464109916,Cvar27099:0.3017896568,Cuund34614:0.1439601774);"
"Chr5_RagTag.40200001-40400000.min4.phy.treefile","Chr5",40200001,40400000,"((Crnoc59478:0.1236447053,((Cratr320360:0.0781926247,(Cstr9577:0.0600293675,Ceery21146:0.0591799298)87:0.0051958508)65:0.0035274225,Ccgol2213:0.0757092971)100:0.0216252489)100:0.0411784306,Cvar27099:0.3114113095,Cuund34614:0.1417014869);"
"Chr5_RagTag.40400001-40600000.min4.phy.treefile","Chr5",40400001,40600000,"((Crnoc59478:0.1193758410,((Cratr320360:0.0804200421,(Cstr9577:0.0657702276,Ceery21146:0.0618213370)63:0.0038908824)100:0.0077525611,Ccgol2213:0.0766575800)100:0.0198976000)100:0.0399864023,Cvar27099:0.3291153806,Cuund34614:0.1431925447);"
"Chr5_RagTag.40600001-40800000.min4.phy.treefile","Chr5",40600001,40800000,"((Crnoc59478:0.1193481149,((Cratr320360:0.0844625433,(Cstr9577:0.0585402843,Ceery21146:0.0664145091)100:0.0046086315)100:0.0061835403,Ccgol2213:0.0773615120)100:0.0198548096)100:0.0457255058,Cvar27099:0.3239632429,Cuund34614:0.1444922420);"
