busco.id	Status	scaffold	start	end	mid	Strand	Score	Length	OrthoDB url	Description
42106at8782	Complete	9	8434859	8435828	8435343.5	-	203.2	155	https://v10-1.orthodb.org/?query=42106at8782	Erythropoietin/thrombopoeitin
9054at8782	Complete	9	8496391	8503009	8499700	-	1396.9	693	https://v10-1.orthodb.org/?query=9054at8782	26S proteasome non-ATPase regulatory subunit 2
28640at8782	Complete	9	8533736	8535906	8534821	+	442.8	244	https://v10-1.orthodb.org/?query=28640at8782	"dol-P-Man:Man(5)GlcNAc(2)-PP-Dol alpha-1,3-mannosyltransferase"
5246at8782	Complete	9	8536481	8542692	8539586.5	-	468.6	612	https://v10-1.orthodb.org/?query=5246at8782	von Willebrand factor A domain-containing protein 5B1
33283at8782	Complete	9	8553052	8555213	8554132.5	-	471.2	273	https://v10-1.orthodb.org/?query=33283at8782	"Zinc finger, PHD-finger"
22153at8782	Complete	9	8569858	8586209	8578033.5	-	891.3	390	https://v10-1.orthodb.org/?query=22153at8782	AP-2 complex subunit mu isoform X1
27512at8782	Complete	9	8600069	8628955	8614512	-	1109.3	527	https://v10-1.orthodb.org/?query=27512at8782	Dishevelled protein domain
12728at8782	Complete	9	8633646	8649467	8641556.5	-	1164.6	598	https://v10-1.orthodb.org/?query=12728at8782	translation initiation factor eIF-2B subunit epsilon
2856at8782	Complete	9	8664977	8729677	8697327	+	2541.7	1259	https://v10-1.orthodb.org/?query=2856at8782	ABC transporter-like
11084at8782	Complete	9	8721444	8747823	8734633.5	+	1057.9	503	https://v10-1.orthodb.org/?query=11084at8782	"Peptidase C2, calpain, catalytic domain"
20417at8782	Complete	9	8751533	8759313	8755423	-	852.2	431	https://v10-1.orthodb.org/?query=20417at8782	Cytochrome P450
9359at8782	Complete	9	8893514	8906098	8899806	+	1149.4	658	https://v10-1.orthodb.org/?query=9359at8782	solute carrier family 12 member 9
9289at8782	Complete	9	8912771	8924974	8918872.5	+	1179.8	627	https://v10-1.orthodb.org/?query=9289at8782	"Peptidase M13, N-terminal domain"
4514at8782	Complete	9	8931167	9116984	9024075.5	-	1804.8	986	https://v10-1.orthodb.org/?query=4514at8782	Dis3-like cold-shock domain 2
36920at8782	Complete	9	9145458	9152293	9148875.5	-	387.1	184	https://v10-1.orthodb.org/?query=36920at8782	COP9 signalosome complex subunit 7b isoform X1
45368at8782	Complete	9	9188321	9195253	9191787	+	236.3	102	https://v10-1.orthodb.org/?query=45368at8782	"retinal rod rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit delta"
25104at8782	Complete	9	9282254	9285089	9283671.5	+	712.5	351	https://v10-1.orthodb.org/?query=25104at8782	neuromedin-U receptor 1
31658at8782	Complete	9	9301240	9305800	9303520	+	684.1	424	https://v10-1.orthodb.org/?query=31658at8782	RNA recognition motif domain
23924at8782	Complete	9	9309529	9310809	9310169	-	769.9	365	https://v10-1.orthodb.org/?query=23924at8782	"Glycosyl transferase, family 31"
10029at8782	Complete	9	9334679	9386977	9360828	-	1243	720	https://v10-1.orthodb.org/?query=10029at8782	lisH domain-containing protein ARMC9
7302at8782	Complete	9	9396601	9469163	9432882	-	1447.8	789	https://v10-1.orthodb.org/?query=7302at8782	26S proteasome non-ATPase regulatory subunit 1
23845at8782	Complete	9	9430740	9440057	9435398.5	+	658.7	334	https://v10-1.orthodb.org/?query=23845at8782	5-hydroxytryptamine receptor 2B
50846at8782	Complete	9	9484026	9485357	9484691.5	-	216.3	98	https://v10-1.orthodb.org/?query=50846at8782	Ribosomal protein L35A
31167at8782	Complete	9	9489859	9507102	9498480.5	+	433.1	297	https://v10-1.orthodb.org/?query=31167at8782	IQ domain-containing protein G
13277at8782	Complete	9	9514943	9570733	9542838	-	831.5	555	https://v10-1.orthodb.org/?query=13277at8782	Leucine-rich repeat
36635at8782	Complete	9	9573655	9586379	9580017	-	443.2	242	https://v10-1.orthodb.org/?query=36635at8782	UAP56-interacting factor
8600at8782	Complete	9	9595626	9617167	9606396.5	+	1510.7	783	https://v10-1.orthodb.org/?query=8600at8782	RUN domain
18538at8782	Complete	9	9621392	9624655	9623023.5	-	806.7	380	https://v10-1.orthodb.org/?query=18538at8782	"DNA photolyase, N-terminal"
5305at8782	Complete	9	9685502	9698543	9692022.5	-	1487.8	843	https://v10-1.orthodb.org/?query=5305at8782	Protein kinase domain
9493at8782	Complete	9	9715911	9727551	9721731	-	1174.5	662	https://v10-1.orthodb.org/?query=9493at8782	"Transferrin receptor-like, dimerisation domain"
34197at8782	Complete	9	9744098	9746192	9745145	+	445	241	https://v10-1.orthodb.org/?query=34197at8782	organic solute transporter subunit alpha
49519at8782	Complete	9	9770370	9774755	9772562.5	-	149.1	80	https://v10-1.orthodb.org/?query=49519at8782	tctex1 domain-containing protein 2
7713at8782	Complete	9	9803924	9828644	9816284	-	1337.7	624	https://v10-1.orthodb.org/?query=7713at8782	Sushi/SCR/CCP domain
52197at8782	Complete	9	9914567	9920323	9917445	-	169.8	99	https://v10-1.orthodb.org/?query=52197at8782	"Somatostatin/Cortistatin, C-terminal"
10732at8782	Complete	9	9924063	9931688	9927875.5	-	1128.3	555	https://v10-1.orthodb.org/?query=10732at8782	Zinc finger C2H2 superfamily
27982at8782	Complete	9	10223538	10420884	10322211	+	512.7	283	https://v10-1.orthodb.org/?query=27982at8782	"Zinc finger, LIM-type"
13914at8782	Complete	9	10754053	10819880	10786966.5	-	824.4	485	https://v10-1.orthodb.org/?query=13914at8782	Oxoglutarate/iron-dependent dioxygenase
41197at8782	Complete	9	10859989	10868626	10864307.5	-	240.7	177	https://v10-1.orthodb.org/?query=41197at8782	Claudin
41903at8782	Complete	9	10883522	10891243	10887382.5	+	405.8	196	https://v10-1.orthodb.org/?query=41903at8782	claudin-16
48277at8782	Complete	9	10898015	10902014	10900014.5	-	183.6	111	https://v10-1.orthodb.org/?query=48277at8782	transmembrane protein 207
14471at8782	Complete	9	10920924	10972302	10946613	+	728.4	364	https://v10-1.orthodb.org/?query=14471at8782	Immunoglobulin
32808at8782	Complete	9	11016360	11019788	11018074	-	387.8	213	https://v10-1.orthodb.org/?query=32808at8782	geminin coiled-coil domain-containing protein 1
52333at8782	Complete	9	11102163	11110728	11106445.5	+	197.4	121	https://v10-1.orthodb.org/?query=52333at8782	Osteocrin
51974at8782	Complete	9	11117529	11123439	11120484	-	164.7	110	https://v10-1.orthodb.org/?query=51974at8782	urotensin-2B
26569at8782	Complete	9	11152101	11170586	11161343.5	+	250.4	247	https://v10-1.orthodb.org/?query=26569at8782	coiled-coil domain-containing protein 50
22209at8782	Complete	9	11557937	11614311	11586124	-	972.6	409	https://v10-1.orthodb.org/?query=22209at8782	Mab-21 domain
8550at8782	Complete	9	11785740	11828280	11807010	+	1431.6	747	https://v10-1.orthodb.org/?query=8550at8782	Dynamin superfamily
16879at8782	Complete	9	12000491	12015216	12007853.5	-	1240.6	860	https://v10-1.orthodb.org/?query=16879at8782	Leucine-rich repeat
17916at8782	Complete	9	12096084	12105771	12100927.5	-	785	424	https://v10-1.orthodb.org/?query=17916at8782	large subunit GTPase 1 homolog
49798at8782	Fragmented	9	12156059	12291859	12223959	-	171.3	94	https://v10-1.orthodb.org/?query=49798at8782	protein phosphatase inhibitor 2
37070at8782	Complete	9	12163659	12207044	12185351.5	-	419.1	200	https://v10-1.orthodb.org/?query=37070at8782	xyloside xylosyltransferase 1
11262at8782	Complete	9	12219102	12255902	12237502	-	885	429	https://v10-1.orthodb.org/?query=11262at8782	Pleckstrin homology domain
42754at8782	Complete	9	12293869	12296888	12295378.5	-	266.8	156	https://v10-1.orthodb.org/?query=42754at8782	Apolipoprotein D
33596at8782	Complete	9	12318159	12330376	12324267.5	-	474.6	240	https://v10-1.orthodb.org/?query=33596at8782	Short-chain dehydrogenase/reductase SDR
28497at8782	Complete	9	12336216	12349189	12342702.5	+	433.7	189	https://v10-1.orthodb.org/?query=28497at8782	"Short-chain dehydrogenase/reductase, conserved site"
11405at8782	Complete	9	12514173	12529026	12521599.5	+	1322.5	663	https://v10-1.orthodb.org/?query=11405at8782	Transferrin-like domain
18118at8782	Complete	9	12531687	12533231	12532459	+	819.7	447	https://v10-1.orthodb.org/?query=18118at8782	GPI mannosyltransferase
25030at8782	Complete	9	12547807	12567021	12557414	-	674.2	360	https://v10-1.orthodb.org/?query=25030at8782	Carboxypeptidase B
30852at8782	Complete	9	12590065	12591099	12590582	-	714.7	320	https://v10-1.orthodb.org/?query=30852at8782	type-1 angiotensin II receptor
37331at8782	Complete	9	13392078	13403795	13397936.5	+	459.6	203	https://v10-1.orthodb.org/?query=37331at8782	Scramblase
10855at8782	Complete	9	14291817	14317721	14304769	-	1606.7	721	https://v10-1.orthodb.org/?query=10855at8782	RNA recognition motif domain
23983at8782	Complete	9	14335306	14377335	14356320.5	+	707.7	333	https://v10-1.orthodb.org/?query=23983at8782	procollagen C-endopeptidase enhancer 2
10631at8782	Complete	9	14380407	14397430	14388918.5	-	1650	708	https://v10-1.orthodb.org/?query=10631at8782	Transient receptor ion channel domain
13131at8782	Complete	9	14400079	14419071	14409575	-	1153.8	556	https://v10-1.orthodb.org/?query=13131at8782	EF-hand domain
475at8782	Complete	9	14438512	14470430	14454471	+	4518	2207	https://v10-1.orthodb.org/?query=475at8782	"Phosphatidylinositol 3-/4-kinase, catalytic domain"
1554at8782	Complete	9	14474362	14509379	14491870.5	+	2902.7	1491	https://v10-1.orthodb.org/?query=1554at8782	5'-3' exoribonuclease 1
20550at8782	Complete	9	14518187	14537791	14527989	+	750.5	390	https://v10-1.orthodb.org/?query=20550at8782	"Carbohydrate kinase, FGGY, C-terminal"
16552at8782	Complete	9	14613138	14669301	14641219.5	-	910.7	450	https://v10-1.orthodb.org/?query=16552at8782	RGS domain
4575at8782	Complete	9	14728970	14732542	14730756	-	1881.9	988	https://v10-1.orthodb.org/?query=4575at8782	zinc finger and BTB domain-containing protein 38
18566at8782	Complete	9	14784218	14790894	14787556	+	760.7	416	https://v10-1.orthodb.org/?query=18566at8782	Monocarboxylate transporter 14
1229at8782	Complete	9	14843086	14889103	14866094.5	+	3606	1928	https://v10-1.orthodb.org/?query=1229at8782	HECT domain
11380at8782	Complete	9	14942322	15003850	14973086	+	896.2	502	https://v10-1.orthodb.org/?query=11380at8782	"EGF-like, conserved site"
41309at8782	Complete	9	15050286	15091270	15070778	+	385.9	162	https://v10-1.orthodb.org/?query=41309at8782	PTB/PI domain
2119at8782	Complete	9	15262582	15307682	15285132	+	2580	1417	https://v10-1.orthodb.org/?query=2119at8782	"A-kinase anchor 110kDa, C-terminal"
53372at8782	Complete	9	15340263	15341416	15340839.5	-	134.3	66	https://v10-1.orthodb.org/?query=53372at8782	C-C motif chemokine 20
25819at8782	Complete	9	15378672	15412738	15395705	-	785	444	https://v10-1.orthodb.org/?query=25819at8782	Arf GTPase activating protein
37725at8782	Complete	9	15420776	15422912	15421844	-	447.5	243	https://v10-1.orthodb.org/?query=37725at8782	"39S ribosomal protein L44, mitochondrial"
32795at8782	Complete	9	15424350	15444052	15434201	-	568.9	299	https://v10-1.orthodb.org/?query=32795at8782	mitochondrial fission factor isoform X1
36803at8782	Complete	9	15576824	15593964	15585394	-	468.9	260	https://v10-1.orthodb.org/?query=36803at8782	"Peptidase S54, rhomboid domain"
8173at8782	Complete	9	15622881	15626384	15624632.5	+	1149.1	530	https://v10-1.orthodb.org/?query=8173at8782	Pleckstrin homology domain
14934at8782	Complete	9	15996361	16106269	16051315	-	1291	615	https://v10-1.orthodb.org/?query=14934at8782	"Neuronal tyrosine-phosphorylated phosphoinositide-3-kinase adapter, C-terminal domain"
9669at8782	Complete	9	16349230	16363317	16356273.5	-	1015.1	523	https://v10-1.orthodb.org/?query=9669at8782	Adenylyl cyclase class-3/4/guanylyl cyclase
33787at8782	Complete	9	16434699	16436856	16435777.5	+	524.9	352	https://v10-1.orthodb.org/?query=33787at8782	protein FAM124B
21235at8782	Complete	9	16509142	16518152	16513647	+	766.7	367	https://v10-1.orthodb.org/?query=21235at8782	Serpin domain
46250at8782	Complete	9	16562362	16564960	16563661	+	221.4	111	https://v10-1.orthodb.org/?query=46250at8782	"AP complex, mu/sigma subunit"
14353at8782	Complete	9	16598806	16600680	16599743	+	1003.6	527	https://v10-1.orthodb.org/?query=14353at8782	Secretogranin-2
48461at8782	Complete	9	16706170	16706658	16706414	-	250.8	133	https://v10-1.orthodb.org/?query=48461at8782	Potassium voltage-gated channel subfamily E member 4
10784at8782	Complete	9	16730693	16754516	16742604.5	-	1226.4	613	https://v10-1.orthodb.org/?query=10784at8782	AMP-dependent synthetase/ligase
30411at8782	Complete	9	16790269	16807343	16798806	-	567	281	https://v10-1.orthodb.org/?query=30411at8782	Diacylglycerol acyltransferase
15368at8782	Complete	9	16808678	16826273	16817475.5	+	920.1	466	https://v10-1.orthodb.org/?query=15368at8782	phenylalanine--tRNA ligase beta subunit
31906at8782	Complete	9	16845008	16862662	16853835	-	501.5	291	https://v10-1.orthodb.org/?query=31906at8782	Sphingosine-1-phosphate phosphatase 2
20047at8782	Complete	9	17887061	17903352	17895206.5	-	852.8	410	https://v10-1.orthodb.org/?query=20047at8782	"Histidine phosphatase superfamily, clade-2"
32269at8782	Complete	9	17973120	17991254	17982187	+	557.9	262	https://v10-1.orthodb.org/?query=32269at8782	solute carrier family 25 member 36
33533at8782	Complete	9	18111968	18157069	18134518.5	+	541.6	227	https://v10-1.orthodb.org/?query=33533at8782	SPRY domain
7063at8782	Complete	9	18339451	18502852	18421151.5	-	1473.8	728	https://v10-1.orthodb.org/?query=7063at8782	Cadherin-like
35795at8782	Complete	9	18707333	18712392	18709862.5	+	386	206	https://v10-1.orthodb.org/?query=35795at8782	Cytidyltransferase-like domain
47689at8782	Complete	9	18739407	18747997	18743702	+	168	83	https://v10-1.orthodb.org/?query=47689at8782	retinol-binding protein 2
6414at8782	Complete	9	18762932	18773568	18768250	+	1808.4	832	https://v10-1.orthodb.org/?query=6414at8782	coatomer subunit beta'
35163at8782	Complete	9	18774349	18784117	18779233	-	430.4	236	https://v10-1.orthodb.org/?query=35163at8782	"Ribosomal protein S22, mitochondrial"
4678at8782	Complete	9	18979185	19016858	18998021.5	+	2011.1	929	https://v10-1.orthodb.org/?query=4678at8782	"Phosphatidylinositol 3-kinase, C2 domain"
4669at8782	Complete	9	19092501	19115923	19104212	+	2086.2	1105	https://v10-1.orthodb.org/?query=4669at8782	"Period circadian-like, C-terminal"
42942at8782	Complete	9	19155665	19157580	19156622.5	-	274.4	170	https://v10-1.orthodb.org/?query=42942at8782	Orange domain
43831at8782	Complete	9	19225841	19229589	19227715	+	300.4	166	https://v10-1.orthodb.org/?query=43831at8782	BRICHOS domain
34085at8782	Complete	9	19238473	19239387	19238930	-	482.5	261	https://v10-1.orthodb.org/?query=34085at8782	"G protein-coupled receptor, rhodopsin-like"
34274at8782	Complete	9	19257206	19258192	19257699	-	498	271	https://v10-1.orthodb.org/?query=34274at8782	G-protein coupled receptor 55
40358at8782	Complete	9	19399867	19400858	19400362.5	+	358.1	219	https://v10-1.orthodb.org/?query=40358at8782	adiponectin
52761at8782	Complete	9	19409469	19411421	19410445	-	144.8	67	https://v10-1.orthodb.org/?query=52761at8782	Otospiralin
17498at8782	Complete	9	19816969	19911795	19864382	+	866.8	408	https://v10-1.orthodb.org/?query=17498at8782	Glypican
44279at8782	Complete	9	19980471	19993885	19987178	-	339	262	https://v10-1.orthodb.org/?query=44279at8782	PMP-22/EMP/MP20/Claudin superfamily
37131at8782	Complete	9	19997629	20008674	20003151.5	+	365.3	171	https://v10-1.orthodb.org/?query=37131at8782	"Peptidase S54, rhomboid domain"
4715at8782	Complete	9	20036109	20077117	20056613	-	2296.4	1177	https://v10-1.orthodb.org/?query=4715at8782	YEATS
13530at8782	Complete	9	20084948	20095030	20089989	-	712.7	302	https://v10-1.orthodb.org/?query=13530at8782	Kelch repeat type 1
12791at8782	Complete	9	20115000	20134123	20124561.5	+	1129.9	528	https://v10-1.orthodb.org/?query=12791at8782	Kelch-like 6
35480at8782	Complete	9	20140039	20141091	20140565	-	501.1	282	https://v10-1.orthodb.org/?query=35480at8782	probable G-protein coupled receptor 148
8535at8782	Complete	9	20166177	20169212	20167694.5	+	1425.6	875	https://v10-1.orthodb.org/?query=8535at8782	APC membrane recruitment protein
45348at8782	Complete	9	20407239	20411484	20409361.5	+	255.4	163	https://v10-1.orthodb.org/?query=45348at8782	Pleckstrin homology domain
23300at8782	Complete	9	20771911	20885507	20828709	+	564.6	234	https://v10-1.orthodb.org/?query=23300at8782	heparan-sulfate 6-O-sulfotransferase 1
8158at8782	Complete	9	20949501	20965999	20957750	+	1679.8	900	https://v10-1.orthodb.org/?query=8158at8782	histone deacetylase complex subunit SAP130
50378at8782	Complete	9	20984780	20986469	20985624.5	+	261.2	116	https://v10-1.orthodb.org/?query=50378at8782	RNA polymerase subunit RPB4/RPC9
6911at8782	Complete	9	21004605	21047935	21026270	+	2384.8	1185	https://v10-1.orthodb.org/?query=6911at8782	WD40 repeat
27386at8782	Duplicated	9	21058399	21077100	21067749.5	+	783.3	333	https://v10-1.orthodb.org/?query=27386at8782	"Zinc finger, LIM-type"
31856at8782	Complete	9	21067440	21068468	21067954	-	627.5	297	https://v10-1.orthodb.org/?query=31856at8782	uracil nucleotide/cysteinyl leukotriene receptor
16847at8782	Complete	9	21126421	21142336	21134378.5	+	868.1	601	https://v10-1.orthodb.org/?query=16847at8782	"Transcription factor IIS, N-terminal"
24777at8782	Complete	9	21223161	21236179	21229670	-	571.3	304	https://v10-1.orthodb.org/?query=24777at8782	Arrestin C-terminal-like domain
16517at8782	Complete	9	21241158	21256478	21248818	-	893.9	451	https://v10-1.orthodb.org/?query=16517at8782	Autophagy-related protein 16
4004at8782	Complete	9	21262445	21300011	21281228	-	1918.8	1018	https://v10-1.orthodb.org/?query=4004at8782	Endonuclease/exonuclease/phosphatase
24572at8782	Complete	9	21304407	21307174	21305790.5	-	664.3	349	https://v10-1.orthodb.org/?query=24572at8782	Sialidase
8538at8782	Complete	9	21367905	21423141	21395523	-	1794.7	939	https://v10-1.orthodb.org/?query=8538at8782	GYF domain
27355at8782	Complete	9	21403506	21405581	21404543.5	+	643.3	321	https://v10-1.orthodb.org/?query=27355at8782	inward rectifier potassium channel 13
37031at8782	Complete	9	21464039	21464890	21464464.5	-	430.8	238	https://v10-1.orthodb.org/?query=37031at8782	LOC101822195
